,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
111,PHI,2008,ATL,2008-10-26 13:02:00,Sun,8,1.0,0,4-3,HOME,27.0,14.0,24.0,432.0,240.0,192.0,1.0,19.0,335.0,258.0,77.0,3.0,9.63,2.28,1.15
112,PHI,2008,SEA,2008-11-02 16:16:00,Sun,9,1.0,0,5-3,AWAY,26.0,7.0,20.0,419.0,347.0,72.0,1.0,10.0,233.0,147.0,86.0,0.0,6.87,9.83,0.76
113,PHI,2008,NYG,2008-11-09 20:23:00,Sun,10,0.0,0,5-4,HOME,31.0,36.0,17.0,300.0,194.0,106.0,2.0,26.0,401.0,182.0,219.0,2.0,5.58,-7.42,-5.21
114,PHI,2008,CIN,2008-11-16 13:03:00,Sun,11,2.0,1,5-4-1,AWAY,13.0,13.0,16.0,391.0,323.0,68.0,4.0,19.0,282.0,226.0,56.0,1.0,-25.64,20.77,4.35
115,PHI,2008,BAL,2008-11-23 13:02:00,Sun,12,0.0,0,5-5-1,AWAY,7.0,36.0,13.0,206.0,120.0,86.0,5.0,14.0,248.0,138.0,110.0,0.0,-44.24,8.48,8.25
116,PHI,2008,ARI,2008-11-27 20:16:00,Thu,13,1.0,0,6-5-1,HOME,48.0,20.0,32.0,437.0,252.0,185.0,1.0,12.0,260.0,235.0,25.0,4.0,22.15,11.6,-4.97
117,PHI,2008,NYG,2008-12-07 13:04:00,Sun,14,1.0,0,7-5-1,AWAY,20.0,14.0,24.0,331.0,191.0,140.0,0.0,14.0,211.0,123.0,88.0,0.0,12.81,5.3,-9.41
118,PHI,2008,CLE,2008-12-15 20:40:00,Mon,15,1.0,0,8-5-1,HOME,30.0,10.0,21.0,418.0,284.0,134.0,3.0,11.0,196.0,139.0,57.0,2.0,0.03,22.57,0.14
119,PHI,2008,WAS,2008-12-21 16:16:00,Sun,16,0.0,0,8-6-1,AWAY,3.0,10.0,15.0,275.0,213.0,62.0,1.0,17.0,249.0,127.0,122.0,0.0,-11.8,5.56,3.49
120,PHI,2008,DAL,2008-12-28 16:15:00,Sun,17,1.0,0,9-6-1,HOME,44.0,6.0,16.0,303.0,166.0,137.0,1.0,15.0,298.0,211.0,87.0,5.0,7.09,31.76,-2.07
121,PHI,2008,MIN,2009-01-04 16:40:00,Sun,18,1.0,0,10-6-1,AWAY,26.0,14.0,15.0,350.0,283.0,67.0,2.0,16.0,301.0,153.0,148.0,2.0,-0.73,10.13,6.89
122,PHI,2008,NYG,2009-01-11 13:06:00,Sun,19,1.0,0,11-6-1,AWAY,23.0,11.0,20.0,276.0,217.0,59.0,2.0,16.0,307.0,169.0,138.0,3.0,-6.22,17.45,2.19
123,PHI,2008,ARI,2009-01-18 16:06:00,Sun,20,0.0,0,11-7-1,AWAY,25.0,32.0,22.0,454.0,357.0,97.0,3.0,21.0,369.0,267.0,102.0,1.0,12.1,-17.33,-2.55
