,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
75,NOR,2006,SFO,2006-12-03 13:04:00,Sun,13,1.0,0.0,8-4,HOME,34.0,10.0,23.0,375.0,185.0,190.0,0.0,10.0,202.0,145.0,57.0,3.0,13.8,13.31,-4.9
76,NOR,2006,DAL,2006-12-10 20:21:00,Sun,14,1.0,0.0,9-4,AWAY,42.0,17.0,28.0,536.0,377.0,159.0,0.0,16.0,347.0,231.0,116.0,2.0,30.04,-4.95,2.02
77,NOR,2006,WAS,2006-12-17 13:04:00,Sun,15,0.0,0.0,9-5,HOME,10.0,16.0,15.0,270.0,199.0,71.0,1.0,19.0,354.0,193.0,161.0,0.0,-4.3,-2.64,0.93
78,NOR,2006,NYG,2006-12-24 13:04:00,Sun,16,1.0,0.0,10-5,AWAY,30.0,7.0,22.0,359.0,123.0,236.0,0.0,6.0,142.0,59.0,83.0,3.0,-3.78,26.98,-0.25
79,NOR,2006,CAR,2006-12-31 13:03:00,Sun,17,0.0,0.0,10-6,HOME,21.0,31.0,13.0,297.0,236.0,61.0,2.0,20.0,313.0,207.0,106.0,0.0,-2.55,-9.71,2.69
80,NOR,2006,PHI,2007-01-13 20:11:00,Sat,19,1.0,0.0,11-6,HOME,27.0,24.0,27.0,435.0,227.0,208.0,1.0,14.0,355.0,232.0,123.0,0.0,12.41,-10.79,1.49
81,NOR,2006,CHI,2007-01-21 15:06:00,Sun,20,0.0,0.0,11-7,AWAY,14.0,39.0,15.0,375.0,319.0,56.0,4.0,18.0,340.0,144.0,196.0,0.0,-11.45,-3.01,-11.06
82,NOR,2007,IND,2007-09-06 20:39:00,Thu,1,0.0,0.0,0-1,AWAY,10.0,41.0,18.0,293.0,187.0,106.0,3.0,20.0,452.0,288.0,164.0,1.0,-17.86,-11.5,1.32
83,NOR,2007,TAM,2007-09-16 13:03:00,Sun,2,0.0,0.0,0-2,AWAY,14.0,31.0,19.0,343.0,244.0,99.0,2.0,14.0,330.0,243.0,87.0,0.0,-0.62,-12.58,-6.09
84,NOR,2007,TEN,2007-09-24 20:40:00,Mon,3,0.0,0.0,0-3,HOME,14.0,31.0,18.0,252.0,218.0,34.0,5.0,19.0,284.0,186.0,98.0,1.0,-18.28,-4.31,4.45
