,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
79,NYG,2006,PHI,2006-12-17 16:15:00,Sun,15,0.0,0,7-7,HOME,22.0,36.0,22.0,358.0,270.0,88.0,4.0,21.0,382.0,221.0,161.0,2.0,-7.41,-6.73,3.04
80,NYG,2006,NOR,2006-12-24 13:04:00,Sun,16,0.0,0,7-8,HOME,7.0,30.0,6.0,142.0,59.0,83.0,3.0,22.0,359.0,123.0,236.0,0.0,-26.98,3.78,0.25
81,NYG,2006,WAS,2006-12-30 20:05:00,Sat,17,1.0,0,8-8,AWAY,34.0,28.0,23.0,355.0,94.0,261.0,0.0,21.0,393.0,265.0,128.0,2.0,18.33,-6.47,-3.79
82,NYG,2006,PHI,2007-01-07 16:39:00,Sun,18,0.0,0,8-9,AWAY,20.0,23.0,17.0,305.0,154.0,151.0,1.0,19.0,323.0,138.0,185.0,0.0,1.59,-4.62,-0.9
83,NYG,2007,DAL,2007-09-09 20:25:00,Sun,1,0.0,0,0-1,AWAY,35.0,45.0,22.0,438.0,314.0,124.0,1.0,21.0,478.0,336.0,142.0,2.0,8.52,-26.48,2.05
84,NYG,2007,GNB,2007-09-16 13:04:00,Sun,2,0.0,0,0-2,HOME,13.0,35.0,20.0,325.0,231.0,94.0,2.0,25.0,368.0,285.0,83.0,1.0,1.43,-17.73,-4.86
85,NYG,2007,WAS,2007-09-23 16:15:00,Sun,3,1.0,0,1-2,AWAY,24.0,17.0,19.0,315.0,219.0,96.0,3.0,14.0,260.0,178.0,82.0,1.0,-0.36,11.73,-5.22
86,NYG,2007,PHI,2007-09-30 20:23:00,Sun,4,1.0,0,2-2,HOME,16.0,3.0,16.0,212.0,129.0,83.0,1.0,16.0,190.0,76.0,114.0,1.0,-7.7,24.39,-4.39
87,NYG,2007,NYJ,2007-10-07 13:02:00,Sun,5,1.0,0,3-2,HOME,35.0,24.0,21.0,374.0,186.0,188.0,2.0,16.0,277.0,222.0,55.0,3.0,6.24,15.01,-7.44
88,NYG,2007,ATL,2007-10-15 20:40:00,Mon,6,1.0,0,4-2,AWAY,31.0,10.0,28.0,491.0,303.0,188.0,3.0,14.0,284.0,181.0,103.0,1.0,10.58,7.73,-0.15
89,NYG,2007,SFO,2007-10-21 13:03:00,Sun,7,1.0,0,5-2,HOME,33.0,15.0,21.0,279.0,139.0,140.0,1.0,20.0,267.0,164.0,103.0,4.0,5.19,21.19,-9.11
90,NYG,2007,MIA,2007-10-28 13:03:00,Sun,8,1.0,0,6-2,AWAY,13.0,10.0,19.0,238.0,49.0,189.0,1.0,18.0,245.0,119.0,126.0,2.0,-3.96,6.13,0.42
91,NYG,2007,DAL,2007-11-11 16:15:00,Sun,10,0.0,0,6-3,HOME,20.0,31.0,23.0,300.0,194.0,106.0,2.0,19.0,323.0,243.0,80.0,1.0,1.74,-14.34,0.66
92,NYG,2007,DET,2007-11-18 13:03:00,Sun,11,1.0,0,7-3,AWAY,16.0,10.0,19.0,341.0,269.0,72.0,2.0,17.0,376.0,351.0,25.0,4.0,-6.59,4.39,7.57
93,NYG,2007,MIN,2007-11-25 13:03:00,Sun,12,0.0,0,7-4,HOME,17.0,41.0,18.0,309.0,234.0,75.0,4.0,15.0,251.0,124.0,127.0,0.0,-29.71,-2.64,4.56
94,NYG,2007,CHI,2007-12-02 16:15:00,Sun,13,1.0,0,8-4,AWAY,21.0,16.0,24.0,356.0,181.0,175.0,4.0,18.0,312.0,244.0,68.0,0.0,-0.84,6.25,-2.0
95,NYG,2007,PHI,2007-12-09 13:02:00,Sun,14,1.0,0,9-4,AWAY,16.0,13.0,15.0,318.0,207.0,111.0,2.0,18.0,306.0,165.0,141.0,1.0,-3.96,6.53,1.81
96,NYG,2007,WAS,2007-12-16 20:24:00,Sun,15,0.0,0,9-5,HOME,10.0,22.0,20.0,307.0,168.0,139.0,1.0,14.0,309.0,156.0,153.0,0.0,-15.81,6.61,-2.83
97,NYG,2007,BUF,2007-12-23 13:02:00,Sun,16,1.0,0,10-5,AWAY,38.0,21.0,17.0,383.0,94.0,289.0,4.0,16.0,244.0,127.0,117.0,4.0,-7.76,21.51,2.11
98,NYG,2007,NWE,2007-12-29 20:15:00,Sat,17,0.0,0,10-6,HOME,35.0,38.0,19.0,316.0,237.0,79.0,1.0,27.0,390.0,346.0,44.0,0.0,15.38,-18.62,0.98
99,NYG,2007,TAM,2008-01-06 13:03:00,Sun,18,1.0,0,11-6,AWAY,24.0,14.0,16.0,277.0,177.0,100.0,0.0,20.0,271.0,202.0,69.0,3.0,4.54,-3.12,8.76
100,NYG,2007,DAL,2008-01-13 16:45:00,Sun,19,1.0,0,12-6,AWAY,21.0,17.0,16.0,230.0,140.0,90.0,0.0,23.0,336.0,182.0,154.0,1.0,8.49,-7.34,1.73
101,NYG,2007,GNB,2008-01-20 18:42:00,Sun,20,1.0,1,13-6,AWAY,23.0,20.0,24.0,377.0,243.0,134.0,1.0,13.0,264.0,236.0,28.0,2.0,4.61,0.92,-3.25
102,NYG,2007,NWE,2008-02-03 18:30:00,Sun,21,1.0,0,14-6,NEUTRAL,17.0,14.0,17.0,338.0,247.0,91.0,1.0,22.0,274.0,229.0,45.0,1.0,5.07,2.09,0.7
103,NYG,2008,WAS,2008-09-04 19:08:00,Thu,1,1.0,0,1-0,HOME,16.0,7.0,21.0,354.0,200.0,154.0,1.0,11.0,209.0,125.0,84.0,0.0,5.34,9.02,-7.23
104,NYG,2008,LAR,2008-09-14 13:00:00,Sun,2,1.0,0,2-0,AWAY,41.0,13.0,25.0,441.0,241.0,200.0,0.0,13.0,201.0,133.0,68.0,1.0,21.15,12.28,-7.02
105,NYG,2008,CIN,2008-09-21 13:02:00,Sun,3,1.0,1,3-0,HOME,26.0,23.0,24.0,406.0,289.0,117.0,0.0,24.0,347.0,245.0,102.0,0.0,15.64,-11.69,0.41
106,NYG,2008,SEA,2008-10-05 13:03:00,Sun,5,1.0,0,4-0,HOME,44.0,6.0,27.0,523.0,269.0,254.0,0.0,13.0,187.0,113.0,74.0,1.0,30.66,11.68,-4.73
107,NYG,2008,CLE,2008-10-13 20:41:00,Mon,6,0.0,0,4-1,AWAY,14.0,35.0,23.0,373.0,192.0,181.0,3.0,20.0,454.0,310.0,144.0,0.0,-2.76,-21.07,6.37
108,NYG,2008,SFO,2008-10-19 13:02:00,Sun,7,1.0,0,5-1,HOME,29.0,17.0,17.0,273.0,161.0,112.0,0.0,13.0,253.0,218.0,35.0,3.0,-0.63,17.53,-3.87
109,NYG,2008,PIT,2008-10-26 16:15:00,Sun,8,1.0,0,6-1,AWAY,21.0,14.0,14.0,282.0,199.0,83.0,0.0,12.0,249.0,154.0,95.0,4.0,-8.35,14.29,0.91
110,NYG,2008,DAL,2008-11-02 16:15:00,Sun,9,1.0,0,7-1,HOME,35.0,14.0,23.0,319.0,119.0,200.0,3.0,11.0,183.0,102.0,81.0,4.0,1.93,19.48,-1.6
111,NYG,2008,PHI,2008-11-09 20:23:00,Sun,10,1.0,0,8-1,AWAY,36.0,31.0,26.0,401.0,182.0,219.0,2.0,17.0,300.0,194.0,106.0,2.0,7.42,-5.58,5.21
112,NYG,2008,BAL,2008-11-16 13:02:00,Sun,11,1.0,0,9-1,HOME,30.0,10.0,22.0,353.0,146.0,207.0,1.0,18.0,275.0,154.0,121.0,2.0,13.76,8.56,1.38
113,NYG,2008,ARI,2008-11-23 16:16:00,Sun,12,1.0,0,10-1,AWAY,37.0,29.0,18.0,321.0,234.0,87.0,0.0,27.0,371.0,348.0,23.0,2.0,9.73,-8.38,7.96
114,NYG,2008,WAS,2008-11-30 13:04:00,Sun,13,1.0,0,11-1,AWAY,23.0,7.0,23.0,404.0,296.0,108.0,1.0,17.0,320.0,228.0,92.0,2.0,4.53,8.41,3.45
115,NYG,2008,PHI,2008-12-07 13:04:00,Sun,14,0.0,0,11-2,HOME,14.0,20.0,14.0,211.0,123.0,88.0,0.0,24.0,331.0,191.0,140.0,0.0,-5.3,-12.81,9.41
116,NYG,2008,DAL,2008-12-14 20:24:00,Sun,15,0.0,0,11-3,AWAY,8.0,20.0,17.0,218.0,146.0,72.0,2.0,17.0,321.0,221.0,100.0,0.0,-11.56,-2.72,5.04
117,NYG,2008,CAR,2008-12-21 20:23:00,Sun,16,1.0,1,12-3,HOME,34.0,28.0,25.0,459.0,158.0,301.0,0.0,16.0,343.0,185.0,158.0,0.0,17.57,-13.37,0.01
118,NYG,2008,MIN,2008-12-28 13:05:00,Sun,17,0.0,0,12-4,AWAY,19.0,20.0,19.0,357.0,222.0,135.0,0.0,15.0,328.0,218.0,110.0,1.0,5.15,0.87,-7.02
119,NYG,2008,PHI,2009-01-11 13:06:00,Sun,19,0.0,0,12-5,HOME,11.0,23.0,16.0,307.0,169.0,138.0,3.0,20.0,276.0,217.0,59.0,2.0,-17.45,6.22,-2.19
120,NYG,2009,WAS,2009-09-13 16:15:00,Sun,1,1.0,0,1-0,HOME,23.0,17.0,18.0,351.0,248.0,103.0,2.0,15.0,272.0,187.0,85.0,2.0,-0.31,4.7,3.6
121,NYG,2009,DAL,2009-09-20 20:20:00,Sun,2,1.0,0,2-0,AWAY,33.0,31.0,19.0,427.0,330.0,97.0,0.0,23.0,378.0,127.0,251.0,4.0,12.5,-7.17,-2.39
