,team,season,opp,datetime,day_week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
259,PIT,2016,MIA,2017-01-08 13:05:00,Sun,1,0,12-5,HOME,30.0,12.0,19.0,367.0,188.0,179.0,2.0,18.0,305.0,253.0,52.0,3.0,14.79,11.03,-8.21
260,PIT,2016,KAN,2017-01-15 20:20:00,Sun,1,0,13-5,AWAY,18.0,16.0,20.0,389.0,218.0,171.0,1.0,16.0,227.0,166.0,61.0,2.0,-2.25,3.67,0.19
261,PIT,2016,NWE,2017-01-22 18:40:00,Sun,0,0,13-6,AWAY,17.0,36.0,22.0,368.0,314.0,54.0,2.0,26.0,431.0,374.0,57.0,0.0,2.88,-20.62,-2.03
262,PIT,2017,CLE,2017-09-10 13:00:00,Sun,1,0,1-0,AWAY,21.0,18.0,16.0,290.0,255.0,35.0,1.0,20.0,237.0,180.0,57.0,1.0,0.73,-1.53,4.8
263,PIT,2017,MIN,2017-09-17 13:00:00,Sun,1,0,2-0,HOME,26.0,9.0,22.0,335.0,233.0,102.0,0.0,14.0,237.0,146.0,91.0,1.0,0.48,14.51,-3.84
264,PIT,2017,CHI,2017-09-24 13:00:00,Sun,0,1,2-1,AWAY,17.0,23.0,19.0,282.0,212.0,70.0,2.0,18.0,306.0,84.0,222.0,2.0,1.44,2.54,-10.53
265,PIT,2017,BAL,2017-10-01 13:00:00,Sun,1,0,3-1,AWAY,26.0,9.0,22.0,381.0,208.0,173.0,1.0,18.0,288.0,206.0,82.0,3.0,4.95,12.75,-0.23
266,PIT,2017,JAX,2017-10-08 13:00:00,Sun,0,0,3-2,HOME,9.0,30.0,21.0,371.0,301.0,70.0,5.0,15.0,313.0,82.0,231.0,1.0,-18.08,-4.84,3.4
267,PIT,2017,KAN,2017-10-15 16:25:00,Sun,1,0,4-2,AWAY,19.0,13.0,23.0,439.0,245.0,194.0,1.0,12.0,251.0,223.0,28.0,0.0,9.1,13.62,-13.13
268,PIT,2017,CIN,2017-10-22 16:25:00,Sun,1,0,5-2,HOME,29.0,14.0,21.0,420.0,268.0,152.0,0.0,11.0,179.0,108.0,71.0,2.0,10.43,9.05,-4.14
269,PIT,2017,DET,2017-10-29 20:30:00,Sun,1,0,6-2,AWAY,20.0,15.0,17.0,392.0,317.0,75.0,2.0,21.0,482.0,411.0,71.0,1.0,7.88,-0.88,-0.42
270,PIT,2017,IND,2017-11-12 13:00:00,Sun,1,0,7-2,AWAY,20.0,17.0,18.0,316.0,228.0,88.0,1.0,13.0,267.0,196.0,71.0,1.0,3.64,4.91,-5.48
271,PIT,2017,TEN,2017-11-16 20:25:00,Thu,1,0,8-2,HOME,40.0,17.0,25.0,349.0,284.0,65.0,0.0,17.0,316.0,264.0,52.0,4.0,10.02,10.68,4.56
272,PIT,2017,GNB,2017-11-26 20:30:00,Sun,1,0,9-2,HOME,31.0,28.0,28.0,462.0,341.0,121.0,3.0,15.0,307.0,227.0,80.0,0.0,15.4,-11.73,-0.77
273,PIT,2017,CIN,2017-12-04 20:30:00,Mon,1,0,10-2,AWAY,23.0,20.0,24.0,374.0,282.0,92.0,1.0,19.0,353.0,223.0,130.0,0.0,15.0,-7.63,-4.37
274,PIT,2017,BAL,2017-12-10 20:30:00,Sun,1,0,11-2,HOME,39.0,38.0,31.0,545.0,486.0,59.0,0.0,26.0,413.0,261.0,152.0,1.0,25.48,-23.83,1.92
275,PIT,2017,NWE,2017-12-17 16:25:00,Sun,0,0,11-3,HOME,24.0,27.0,21.0,413.0,270.0,143.0,1.0,21.0,360.0,283.0,77.0,1.0,12.04,-15.3,0.66
276,PIT,2017,HOU,2017-12-25 16:30:00,Mon,1,0,12-3,AWAY,34.0,6.0,20.0,330.0,226.0,104.0,0.0,13.0,227.0,51.0,176.0,2.0,16.63,11.08,0.91
277,PIT,2017,CLE,2017-12-31 13:00:00,Sun,1,0,13-3,HOME,28.0,24.0,20.0,348.0,224.0,124.0,2.0,17.0,374.0,272.0,102.0,2.0,0.88,-3.23,4.3
278,PIT,2017,JAX,2018-01-14 13:05:00,Sun,0,0,13-4,HOME,42.0,45.0,28.0,545.0,462.0,83.0,2.0,22.0,378.0,214.0,164.0,0.0,18.14,-20.52,1.71
279,PIT,2018,CLE,2018-09-09 13:00:00,Sun,2,1,0-0-1,AWAY,21.0,21.0,25.0,472.0,313.0,159.0,6.0,22.0,327.0,150.0,177.0,1.0,-12.04,11.02,1.51
280,PIT,2018,KAN,2018-09-16 13:00:00,Sun,0,0,0-1-1,HOME,37.0,42.0,33.0,475.0,442.0,33.0,0.0,24.0,449.0,322.0,127.0,1.0,26.79,-27.25,-10.45
281,PIT,2018,TAM,2018-09-24 20:15:00,Mon,1,0,1-1-1,AWAY,30.0,27.0,22.0,413.0,335.0,78.0,1.0,28.0,455.0,392.0,63.0,4.0,9.86,-3.18,-2.73
282,PIT,2018,BAL,2018-09-30 20:20:00,Sun,0,0,1-2-1,HOME,14.0,26.0,14.0,284.0,265.0,19.0,2.0,24.0,451.0,355.0,96.0,1.0,-10.05,-7.71,2.06
283,PIT,2018,ATL,2018-10-07 13:00:00,Sun,1,0,2-2-1,HOME,41.0,17.0,22.0,381.0,250.0,131.0,1.0,22.0,324.0,262.0,62.0,1.0,20.96,1.13,0.44
284,PIT,2018,CIN,2018-10-14 13:00:00,Sun,1,0,3-2-1,AWAY,28.0,21.0,26.0,481.0,369.0,112.0,0.0,19.0,275.0,213.0,62.0,0.0,21.96,-8.56,-7.33
285,PIT,2018,CLE,2018-10-28 13:00:00,Sun,1,0,4-2-1,HOME,33.0,18.0,25.0,421.0,253.0,168.0,2.0,17.0,237.0,163.0,74.0,1.0,12.48,0.68,-3.07
286,PIT,2018,BAL,2018-11-04 13:00:00,Sun,1,0,5-2-1,AWAY,23.0,16.0,27.0,395.0,282.0,113.0,0.0,18.0,265.0,204.0,61.0,0.0,17.75,-7.37,-4.01
287,PIT,2018,CAR,2018-11-08 20:20:00,Thu,1,0,6-2-1,HOME,52.0,21.0,25.0,457.0,319.0,138.0,0.0,18.0,242.0,147.0,95.0,2.0,31.73,-1.09,3.55
288,PIT,2018,JAX,2018-11-18 13:00:00,Sun,1,0,7-2-1,AWAY,20.0,16.0,19.0,323.0,297.0,26.0,3.0,15.0,243.0,64.0,179.0,1.0,-2.86,12.45,-3.53
289,PIT,2018,DEN,2018-11-25 16:25:00,Sun,0,0,7-3-1,AWAY,17.0,24.0,25.0,527.0,452.0,75.0,4.0,17.0,308.0,184.0,124.0,0.0,0.71,-4.75,-0.64
290,PIT,2018,LAC,2018-12-02 20:20:00,Sun,0,0,7-4-1,HOME,30.0,33.0,23.0,336.0,271.0,65.0,1.0,22.0,371.0,286.0,85.0,0.0,14.79,-16.37,-0.62
291,PIT,2018,LVR,2018-12-09 16:25:00,Sun,0,0,7-5-1,AWAY,21.0,24.0,24.0,340.0,300.0,40.0,1.0,20.0,354.0,299.0,55.0,1.0,12.58,-9.01,-5.63
292,PIT,2018,NWE,2018-12-16 16:25:00,Sun,1,0,8-5-1,HOME,17.0,10.0,24.0,376.0,218.0,158.0,2.0,18.0,368.0,272.0,96.0,1.0,10.75,-1.66,-3.18
293,PIT,2018,NOR,2018-12-23 16:25:00,Sun,0,0,8-6-1,AWAY,28.0,31.0,26.0,429.0,364.0,65.0,2.0,24.0,370.0,313.0,57.0,1.0,14.44,-18.48,0.77
294,PIT,2018,CIN,2018-12-30 16:25:00,Sun,1,0,9-6-1,HOME,16.0,13.0,18.0,343.0,278.0,65.0,1.0,9.0,196.0,71.0,125.0,0.0,-6.63,10.88,0.17
295,PIT,2019,NWE,2019-09-08 20:20:00,Sun,0,0,0-1,AWAY,3.0,33.0,15.0,308.0,276.0,32.0,1.0,24.0,465.0,366.0,99.0,0.0,-9.5,-18.24,0.8
296,PIT,2019,SEA,2019-09-15 13:00:00,Sun,0,0,0-2,HOME,26.0,28.0,17.0,261.0,180.0,81.0,1.0,25.0,425.0,274.0,151.0,2.0,0.23,-5.07,-1.28
297,PIT,2019,SFO,2019-09-22 16:25:00,Sun,0,0,0-3,AWAY,20.0,24.0,11.0,239.0,160.0,79.0,2.0,26.0,436.0,268.0,168.0,5.0,-10.2,3.72,-0.12
298,PIT,2019,CIN,2019-09-30 20:15:00,Mon,1,0,1-3,HOME,27.0,3.0,20.0,326.0,260.0,66.0,1.0,16.0,175.0,102.0,73.0,2.0,6.93,16.54,-0.04
299,PIT,2019,BAL,2019-10-06 13:00:00,Sun,0,1,1-4,HOME,23.0,26.0,18.0,269.0,192.0,77.0,2.0,22.0,277.0,139.0,138.0,3.0,-1.8,4.12,-5.32
300,PIT,2019,LAC,2019-10-13 20:20:00,Sun,1,0,2-4,AWAY,24.0,17.0,18.0,256.0,132.0,124.0,1.0,23.0,348.0,316.0,32.0,3.0,5.45,2.12,4.54
301,PIT,2019,MIA,2019-10-28 20:15:00,Mon,1,0,3-4,HOME,27.0,14.0,21.0,394.0,236.0,158.0,1.0,16.0,230.0,170.0,60.0,4.0,5.58,12.16,-3.84
302,PIT,2019,IND,2019-11-03 13:00:00,Sun,1,0,4-4,HOME,26.0,24.0,17.0,273.0,183.0,90.0,2.0,22.0,328.0,189.0,139.0,3.0,-3.46,0.41,5.69
303,PIT,2019,LAR,2019-11-10 16:25:00,Sun,1,0,5-4,HOME,17.0,12.0,15.0,273.0,231.0,42.0,2.0,16.0,306.0,218.0,88.0,4.0,-17.68,27.02,-4.1
304,PIT,2019,CLE,2019-11-14 20:20:00,Thu,0,0,5-5,AWAY,7.0,21.0,18.0,236.0,178.0,58.0,4.0,17.0,293.0,189.0,104.0,0.0,-24.63,1.33,6.48
305,PIT,2019,CIN,2019-11-24 13:00:00,Sun,1,0,6-5,AWAY,16.0,10.0,16.0,338.0,179.0,159.0,1.0,11.0,244.0,158.0,86.0,2.0,-4.31,15.56,-2.52
306,PIT,2019,CLE,2019-12-01 13:00:00,Sun,1,0,7-5,HOME,20.0,13.0,18.0,323.0,199.0,124.0,1.0,19.0,279.0,173.0,106.0,2.0,2.57,2.6,1.39
307,PIT,2019,ARI,2019-12-08 16:25:00,Sun,1,0,8-5,AWAY,23.0,17.0,20.0,275.0,135.0,140.0,2.0,17.0,236.0,165.0,71.0,3.0,5.34,5.35,-2.85
308,PIT,2019,BUF,2019-12-15 20:20:00,Sun,0,0,8-6,HOME,10.0,17.0,15.0,229.0,178.0,51.0,5.0,17.0,261.0,131.0,130.0,2.0,-17.22,6.56,3.78
309,PIT,2019,NYJ,2019-12-22 13:00:00,Sun,0,0,8-7,AWAY,10.0,16.0,16.0,260.0,185.0,75.0,2.0,14.0,259.0,174.0,85.0,1.0,-11.79,8.44,-5.1
310,PIT,2019,BAL,2019-12-29 16:25:00,Sun,0,0,8-8,AWAY,10.0,28.0,10.0,168.0,77.0,91.0,2.0,19.0,304.0,81.0,223.0,2.0,-11.07,4.16,-8.63
